Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4,sig
Semiaquatic,Hebius_annamensis,Natriciteres_olivacea_1,0.28507844,1.654165039,0.091441463,0.008133811,0.03960396,0.01980198,0.108910891,0.04950495,TRUE
Semiaquatic,Hebius_annamensis,Natrix_maura_1,0.404060976,2.897561324,0.151455161,0.006793432,0,0,0.01980198,0,TRUE
Semiaquatic,Hebius_annamensis,Rhabdophis_flaviceps,0.389367814,3.057632021,0.156767058,0.015034898,0.00990099,0,0.01980198,0,TRUE
Semiaquatic,Hebius_annamensis,Rhabdophis_himalayanus_2,0.443939788,3.367821489,0.206072923,0.016560152,0.01980198,0,0,0,TRUE
Semiaquatic,Hebius_annamensis,Rhabdophis_subminiatus_1,0.623340577,7.47861042,0.306705056,0.036773602,0,0,0,0,TRUE
Semiaquatic,Hebius_annamensis,Rhabdophis_subminiatus_2,0.73241677,10.80293524,0.399298342,0.053119874,0,0,0,0,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_atratus,0.562357435,4.599966191,0.201349769,0.010784778,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_bogerti,0.291430039,1.563083384,0.075424416,0.003664702,0.108910891,0.03960396,0.227722772,0.168316832,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_butleri,0.36898251,2.335254834,0.106169818,0.005475085,0.01980198,0,0.079207921,0.03960396,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_cyrtopsis,0.450185601,3.316868901,0.166232443,0.007776513,0.01980198,0,0.01980198,0,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_elegans,0.561163248,4.232501136,0.186320444,0.009923244,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_eques,0.347533419,2.72724729,0.122238187,0.006394125,0.03960396,0,0.059405941,0.00990099,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_lineri,0.3824933,2.053602064,0.100829871,0.00481474,0.01980198,0.00990099,0.04950495,0.02970297,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_marcianus,0.380419581,2.275104385,0.116506792,0.00533406,0.02970297,0.01980198,0.108910891,0.079207921,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_proximus,0.28455003,1.978752094,0.089175019,0.004639252,0.099009901,0.02970297,0.118811881,0.079207921,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_pulchrilatus,0.363156124,2.458189275,0.126054934,0.005763309,0.03960396,0.01980198,0.069306931,0.04950495,TRUE
Semiaquatic,Hebius_annamensis,Thamnophis_radix,0.50112241,3.853506373,0.159767012,0.009034678,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_chapaensis,Herpetoreas_pealii,0.575858228,3.287770931,0.239837569,0.054898213,0,0,0,0,TRUE
Semiaquatic,Hebius_chapaensis,Natriciteres_fuliginoides,0.482413915,3.246893575,0.200786713,0.015965529,0.02970297,0,0.02970297,0,TRUE
Semiaquatic,Hebius_chapaensis,Natriciteres_olivacea_1,0.3758716,2.180991515,0.12284065,0.010724307,0.00990099,0,0.069306931,0.00990099,TRUE
Semiaquatic,Hebius_chapaensis,Natrix_cetti,0.337270708,1.611577693,0.093855818,0.003778399,0.069306931,0.02970297,0.148514851,0.089108911,TRUE
Semiaquatic,Hebius_chapaensis,Natrix_maura_1,0.253754402,1.588528958,0.084513123,0.00372436,0.108910891,0.03960396,0.178217822,0.099009901,TRUE
Semiaquatic,Hebius_chapaensis,Rhabdophis_flaviceps,0.291220754,2.09950167,0.109525527,0.010323608,0.04950495,0.00990099,0.089108911,0.00990099,TRUE
Semiaquatic,Hebius_chapaensis,Rhabdophis_himalayanus_2,0.457492626,2.956496165,0.184693012,0.014537595,0.01980198,0,0.01980198,0,TRUE
Semiaquatic,Hebius_chapaensis,Rhabdophis_leonardi,0.383388621,1.96210749,0.116918866,0.009648017,0.01980198,0.00990099,0.099009901,0.03960396,TRUE
Semiaquatic,Hebius_chapaensis,Rhabdophis_subminiatus_1,0.653176149,7.836566607,0.325865342,0.038533733,0,0,0,0,TRUE
Semiaquatic,Hebius_chapaensis,Rhabdophis_subminiatus_2,0.744738905,10.98468316,0.411110231,0.054013559,0,0,0,0,TRUE
Semiaquatic,Hebius_chapaensis,Rhabdophis_swinhonis_1,0.340842788,1.649503267,0.110621505,0.008110889,0.059405941,0.03960396,0.069306931,0.059405941,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_atratus,0.627497181,5.167970605,0.229581364,0.012116484,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_butleri,0.372834114,2.212070714,0.102125917,0.005186275,0.02970297,0.01980198,0.108910891,0.03960396,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_conanti,0.333484617,1.885042988,0.085866443,0.004419548,0.069306931,0.03960396,0.207920792,0.108910891,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_cyrtopsis,0.458980192,3.142398743,0.160179698,0.007367461,0.00990099,0,0.00990099,0.00990099,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_elegans,0.581657665,4.590593806,0.205111137,0.010762804,0,0,0,0,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_eques,0.407847552,3.303919745,0.150344316,0.007746153,0.01980198,0,0.03960396,0.00990099,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_lineri,0.351346055,1.861416871,0.092923275,0.004364156,0.02970297,0.00990099,0.099009901,0.079207921,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_melanogaster,0.358100467,2.281398342,0.114585213,0.005348816,0.02970297,0.02970297,0.079207921,0.059405941,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_proximus,0.508875801,3.611239948,0.165241664,0.008466676,0,0,0,0,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_pulchrilatus,0.516988632,3.409062552,0.17787313,0.007992664,0,0,0.01980198,0.00990099,TRUE
Semiaquatic,Hebius_chapaensis,Thamnophis_radix,0.507935361,3.6673262,0.154191065,0.008598172,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Herpetoreas_pealii,0.469410195,2.958582294,0.234450755,0.04940152,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Natriciteres_fuliginoides,0.476674815,3.011832984,0.199700615,0.014809696,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Natriciteres_olivacea_1,0.612376693,4.486531852,0.269210395,0.022061042,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Natriciteres_sylvatica_1,0.611097951,4.070046343,0.251098574,0.020013111,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Natrix_maura_1,0.325518901,2.36063472,0.133315546,0.005534589,0.02970297,0.02970297,0.059405941,0.04950495,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_auriculata,0.562881377,2.175694479,0.168072616,0.010698261,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_chrysargos_1,0.432046193,1.72223385,0.116626141,0.008468517,0,0.00990099,0.079207921,0.03960396,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_chrysargos_2,0.535515678,2.329368445,0.152644974,0.011453902,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_chrysargos_3,0.69491206,3.68208959,0.2203,0.018105462,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_flaviceps,0.344887909,2.486405009,0.13752282,0.012226077,0.03960396,0.00990099,0.02970297,0.00990099,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_himalayanus_1,0.661155271,2.341410147,0.168564544,0.011513113,0,0.00990099,0.00990099,0.00990099,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_himalayanus_2,0.611577809,2.894179376,0.193999281,0.014231173,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_subminiatus_1,0.795215272,9.976975126,0.434549287,0.049058487,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_subminiatus_2,0.794757846,11.93221455,0.46554858,0.058672732,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_atratus,0.607717822,4.979386684,0.232450341,0.011674342,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_chrysocephalus,0.531968272,1.876974506,0.106698961,0.004400631,0.00990099,0.03960396,0.138613861,0.148514851,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_conanti,0.480336009,2.246790357,0.107687009,0.005267677,0.00990099,0.01980198,0.069306931,0.04950495,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_cyrtopsis,0.512779852,2.554852194,0.137885157,0.005989938,0,0.01980198,0.059405941,0.04950495,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_elegans,0.579965093,4.202213078,0.19736215,0.009852232,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_eques,0.662830689,4.650595569,0.22265961,0.01090348,0,0,0,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_proximus,0.398677256,2.0713903,0.099753079,0.004856445,0.04950495,0.01980198,0.108910891,0.089108911,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_pulchrilatus,0.581682639,2.835660245,0.156869292,0.006648302,0,0,0.02970297,0.02970297,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_radix,0.564521226,3.759645649,0.165658331,0.008814618,0,0,0.01980198,0,TRUE
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_sirtalis,0.435788275,1.537617046,0.096129741,0.003604996,0.01980198,0.079207921,0.108910891,0.099009901,TRUE
Semiaquatic,Hebius_craspedogaster_2,Xenochrophis_bellula,0.481776873,2.922384038,0.183489597,0.01436986,0.01980198,0.01980198,0.02970297,0.02970297,TRUE
Semiaquatic,Hebius_craspedogaster_2,Xenochrophis_maculatus,0.667186037,3.376842393,0.213389638,0.01660451,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Herpetoreas_pealii,0.534947144,2.921000106,0.258632404,0.048773984,0.00990099,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Natriciteres_fuliginoides,0.590808326,3.732976754,0.271359801,0.018355683,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Natriciteres_olivacea_1,0.675358674,4.323970241,0.281869278,0.021261699,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Natriciteres_sylvatica_1,0.492213369,2.845424007,0.191176232,0.013991435,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Natrix_astreptophora,0.476528878,1.631613501,0.113802796,0.003825374,0,0.00990099,0.059405941,0.059405941,TRUE
Semiaquatic,Hebius_johannis,Natrix_maura_1,0.645701947,4.315234451,0.263414143,0.010117215,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Rhabdophis_chrysargos_3,0.324327308,1.718493997,0.111671767,0.008450128,0.04950495,0.00990099,0.099009901,0.03960396,TRUE
Semiaquatic,Hebius_johannis,Rhabdophis_flaviceps,0.516467443,3.723375635,0.222227912,0.018308473,0.00990099,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Rhabdophis_himalayanus_2,0.401138026,1.898311848,0.139650324,0.009334323,0.03960396,0.04950495,0.099009901,0.099009901,TRUE
Semiaquatic,Hebius_johannis,Rhabdophis_leonardi,0.422612026,1.511710981,0.105217504,0.007433341,0,0.02970297,0.089108911,0.059405941,TRUE
Semiaquatic,Hebius_johannis,Rhabdophis_subminiatus_1,0.793033832,9.514527527,0.439791452,0.046784553,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Rhabdophis_subminiatus_2,0.870891366,12.84539542,0.52850279,0.063162998,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_atratus,0.798831749,6.076005003,0.302347339,0.014245402,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_bogerti,0.426657077,1.57624626,0.087694457,0.003695563,0,0.04950495,0.089108911,0.099009901,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_butleri,0.382147138,1.756626997,0.09127266,0.004118472,0.02970297,0.01980198,0.118811881,0.099009901,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_cyrtopsis,0.571738826,2.848606843,0.165581464,0.006678656,0.00990099,0,0,0.00990099,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_elegans,0.716804448,4.71934989,0.236360965,0.011064677,0,0,0,0,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_eques,0.483506845,3.115299325,0.159257591,0.007303926,0.00990099,0,0.02970297,0.01980198,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_lineri,0.427321853,1.634711272,0.09278927,0.003832637,0.04950495,0.108910891,0.178217822,0.188118812,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_marcianus,0.579910241,2.092384126,0.124709137,0.004905666,0,0.01980198,0.059405941,0.069306931,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_melanogaster,0.47224058,2.243113892,0.128209016,0.005259057,0,0.01980198,0.059405941,0.069306931,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_proximus,0.374765275,1.947151845,0.100162167,0.004565164,0.03960396,0.02970297,0.089108911,0.069306931,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_pulchrilatus,0.46519658,2.267799244,0.135379715,0.005316933,0.00990099,0,0.02970297,0.059405941,TRUE
Semiaquatic,Hebius_johannis,Thamnophis_radix,0.584525731,3.809346151,0.178256751,0.008931142,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_khasiense_1,Herpetoreas_pealii,0.712896778,3.688931803,0.278231581,0.061596677,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Natriciteres_fuliginoides,0.700862189,4.428343585,0.281682795,0.02177492,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Natriciteres_olivacea_1,0.591455455,3.576967838,0.206703665,0.01758856,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_khasiense_1,Natriciteres_sylvatica_1,0.554309987,2.898132743,0.172013904,0.014250613,0,0,0.01980198,0.00990099,TRUE
Semiaquatic,Hebius_khasiense_1,Natrix_astreptophora,0.434853657,1.731129217,0.10619335,0.004058692,0.01980198,0.03960396,0.079207921,0.079207921,TRUE
Semiaquatic,Hebius_khasiense_1,Natrix_maura_1,0.421349499,2.789299081,0.152035134,0.006539607,0.00990099,0,0.03960396,0.00990099,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_auriculata,0.26961673,1.333359012,0.098154735,0.006556353,0.02970297,0.02970297,0.099009901,0.04950495,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_chrysargos_2,0.365122884,1.720717557,0.108225799,0.008461061,0.03960396,0.01980198,0.128712871,0.069306931,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_chrysargos_3,0.39708227,2.103996429,0.121244971,0.010345709,0.02970297,0.01980198,0.079207921,0.02970297,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_flaviceps,0.338349726,2.439269199,0.130308178,0.011994302,0,0,0.02970297,0.00990099,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_himalayanus_2,0.547963472,3.481282212,0.22376451,0.017118058,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_leonardi,0.357336684,1.42253828,0.087101516,0.006994863,0.03960396,0.03960396,0.168316832,0.089108911,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_subminiatus_1,0.736584752,8.837272278,0.374482076,0.043454374,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_subminiatus_2,0.82597478,12.18288879,0.463761518,0.05990534,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Rhabdophis_swinhonis_1,0.403557974,1.606542771,0.111091741,0.007899645,0.00990099,0.01980198,0.02970297,0.01980198,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_atratus,0.771586398,6.102204108,0.276611218,0.014306826,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_butleri,0.379187606,2.136222326,0.100715799,0.005008446,0.00990099,0.00990099,0.099009901,0.03960396,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_cyrtopsis,0.543990618,3.224550035,0.168224551,0.007560068,0.00990099,0,0.02970297,0.01980198,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_elegans,0.580543426,3.884240072,0.177110417,0.009106734,0.00990099,0,0.00990099,0,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_eques,0.467404925,3.216523152,0.149426009,0.007541249,0,0,0.03960396,0.02970297,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_marcianus,0.433917904,2.035116409,0.108582476,0.0047714,0.01980198,0.02970297,0.089108911,0.079207921,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_melanogaster,0.358323712,1.702015731,0.087461235,0.003990434,0.02970297,0.03960396,0.128712871,0.108910891,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_proximus,0.599509521,3.415518548,0.159570376,0.0080078,0,0,0.01980198,0,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_pulchrilatus,0.593340896,3.280022514,0.175253559,0.007690125,0,0,0,0,TRUE
Semiaquatic,Hebius_khasiense_1,Thamnophis_radix,0.548791286,4.062436368,0.174095945,0.009524521,0,0,0.01980198,0.00990099,TRUE
Semiaquatic,Hebius_metusium,Herpetoreas_pealii,0.592914122,3.73699856,0.292576793,0.062399281,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Natriciteres_fuliginoides,0.578705485,3.656505889,0.240003081,0.017979663,0,0,0.00990099,0.00990099,TRUE
Semiaquatic,Hebius_metusium,Natriciteres_olivacea_1,0.653491088,4.787753381,0.284662926,0.023542199,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Natriciteres_sylvatica_1,0.748254557,4.98353941,0.304571473,0.024504913,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Natrix_astreptophora,0.404681101,1.474512934,0.093229852,0.003457046,0.00990099,0.03960396,0.128712871,0.128712871,TRUE
Semiaquatic,Hebius_metusium,Natrix_maura_1,0.397546523,2.926781067,0.163867767,0.006861938,0.00990099,0.00990099,0.01980198,0.01980198,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_chrysargos_2,0.571222077,2.484682962,0.161201269,0.01221761,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_chrysargos_3,0.489060022,2.591353526,0.15363012,0.012742127,0,0,0.00990099,0,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_flaviceps,0.317668821,2.404074685,0.131849692,0.011821245,0.04950495,0,0.03960396,0.00990099,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_himalayanus_1,0.336594825,1.22643094,0.087329039,0.00603057,0.03960396,0.128712871,0.198019802,0.158415842,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_himalayanus_2,0.376850847,1.783377248,0.118323782,0.00876917,0.04950495,0.079207921,0.118811881,0.118811881,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_subminiatus_1,0.809086912,10.15271161,0.439266626,0.049922613,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_subminiatus_2,0.819319417,12.30097333,0.477078818,0.060485982,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Rhabdophis_swinhonis_1,0.461510632,1.681579384,0.12032233,0.008268612,0,0.00990099,0.03960396,0.03960396,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_atratus,0.714878276,5.430275204,0.251695313,0.012731466,0,0,0,0,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_conanti,0.488509218,2.28502086,0.108719481,0.00535731,0,0.00990099,0.04950495,0.03960396,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_cyrtopsis,0.504101209,2.511612098,0.134437727,0.00588856,0,0.00990099,0.03960396,0.03960396,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_elegans,0.524639121,3.449368058,0.160844239,0.008087161,0.00990099,0,0.02970297,0.01980198,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_eques,0.572606613,3.744550317,0.177972293,0.008779226,0,0,0.02970297,0.00990099,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_proximus,0.664022239,3.450031832,0.164925878,0.008088718,0,0,0.01980198,0.00990099,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_pulchrilatus,0.615268495,2.99938883,0.164529621,0.00703217,0,0,0,0.01980198,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_radix,0.526697521,3.431477215,0.150182704,0.008045216,0.00990099,0,0.01980198,0.01980198,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_sauritus,0.390070535,1.961697332,0.094530029,0.004599267,0.01980198,0.01980198,0.079207921,0.04950495,TRUE
Semiaquatic,Hebius_metusium,Thamnophis_sirtalis,0.384496553,1.400967674,0.086754038,0.003284617,0.03960396,0.089108911,0.158415842,0.188118812,TRUE
Semiaquatic,Hebius_metusium,Xenochrophis_bellula,0.303706564,1.842237067,0.114565515,0.009058594,0.03960396,0.02970297,0.02970297,0.02970297,TRUE
Semiaquatic,Hebius_metusium,Xenochrophis_maculatus,0.509058679,2.576509146,0.161250754,0.012669135,0.00990099,0,0.01980198,0.00990099,TRUE
Semiaquatic,Hebius_optatum_1,Natriciteres_fuliginoides,0.240437445,1.519185417,0.099723088,0.007470094,0.04950495,0.01980198,0.069306931,0.03960396,TRUE
Semiaquatic,Hebius_optatum_1,Natriciteres_olivacea_1,0.240198114,1.54949677,0.092134221,0.00761914,0.089108911,0.04950495,0.108910891,0.059405941,TRUE
Semiaquatic,Hebius_optatum_1,Natriciteres_sylvatica_1,0.348751343,1.944986923,0.118877603,0.009563832,0.01980198,0.01980198,0.069306931,0.04950495,TRUE
Semiaquatic,Hebius_optatum_1,Rhabdophis_chrysargos_2,0.332667871,1.45345893,0.094304896,0.007146905,0.04950495,0.03960396,0.089108911,0.059405941,TRUE
Semiaquatic,Hebius_optatum_1,Rhabdophis_himalayanus_2,0.273926253,1.763923883,0.117042457,0.008673514,0.03960396,0.01980198,0.059405941,0.01980198,TRUE
Semiaquatic,Hebius_optatum_1,Rhabdophis_subminiatus_1,0.586656921,7.03849344,0.304542943,0.034609472,0,0,0,0,TRUE
Semiaquatic,Hebius_optatum_1,Rhabdophis_subminiatus_2,0.632326911,9.326638805,0.361739671,0.045860672,0,0,0,0,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_atratus,0.365871572,2.755312799,0.127716935,0.006459925,0.00990099,0,0.02970297,0.00990099,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_elegans,0.235329369,1.722541085,0.080326713,0.004038557,0.128712871,0.04950495,0.178217822,0.148514851,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_eques,0.394453135,3.113667218,0.147995948,0.007300099,0.03960396,0,0.02970297,0.02970297,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_proximus,0.539477211,3.550195857,0.169723924,0.008323556,0,0,0.02970297,0.00990099,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_pulchrilatus,0.342030542,2.137374103,0.117252097,0.005011147,0.03960396,0.01980198,0.04950495,0.03960396,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_radix,0.295876965,2.173014475,0.0951096,0.005094707,0.118811881,0.01980198,0.148514851,0.079207921,TRUE
Semiaquatic,Hebius_optatum_1,Thamnophis_sauritus,0.60433058,3.908488298,0.188352703,0.009163585,0.00990099,0,0.00990099,0,TRUE
Semiaquatic,Hebius_optatum_1,Xenochrophis_maculatus,0.399748154,1.917256664,0.120000518,0.009427478,0.01980198,0.03960396,0.079207921,0.03960396,TRUE
