Species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,Genera,Habit,Origin,Diet
Tropidonophis_hypomelas,0.07912986403595369,-0.032636137779206174,-0.028358869278607177,0.029231019534601256,0.004267717374624062,-0.005303532264555977,0.005707239923941713,-0.010046259609788983,0.008099503698589573,-0.003921467318873944,-0.0018489900873889897,-7.830965300827678e-4,0.011855135795168496,2.162055040126215e-4,0.004963557846623475,-0.007541952477984746,0.0016338296465053734,0.004278259584007247,0.008543142931256697,0.001699645345633689,6.8462144102477e-5,4.162117595435153e-4,0.0019159917618233639,-0.0016654961261481967,-0.001195428580220734,-0.0018398262399845044,0.0017609597005344318,-4.868800447493932e-4,7.011209436397033e-4,0.0029568360099694784,-0.002855762462329022,-0.0010302245464657452,2.705504614656827e-4,5.909262695603871e-4,-2.2416411577135204e-4,-4.153109743882875e-4,-7.31491435477143e-5,-0.0010604963485523718,-1.1671365023671815e-4,3.117046099499359e-5,8.2142196009362e-4,-3.8558049842480073e-4,-5.350733810762062e-4,-3.2763590802742436e-4,-2.0158734402231384e-4,-4.339196974940249e-4,2.8234404336318264e-4,1.5676345704548618e-4,-5.98266513879036e-5,9.353436877221317e-5,1.9096053216576296e-5,1.302775313344353e-4,1.376998810858149e-4,2.4273628333710564e-4,-1.043360722027117e-4,-1.118179088800171e-4,1.6156261253973695e-4,-1.2726034346878236e-4,1.029885533203477e-4,-2.047883197204527e-4,-3.038543112494278e-5,-2.9839987569297796e-5,3.996660266512083e-5,4.2679577143871325e-5,-2.671836999381576e-7,-5.784183957094008e-5,2.5457863428178697e-5,4.592918284748669e-6,-4.384747214989553e-6,-2.3430100400724936e-6,-2.986976985197565e-17,2.5912431922403556e-17,-1.9895109865109006e-17,-6.613633252161577e-18,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_mairii_brongersmai,-0.060113795924708426,-0.0030985347213375656,-0.013706735484015332,-0.03483649856065067,0.009336130559973765,-0.005941954274858168,0.0048878141467318705,-0.0045411925781289044,-0.006187959679641611,-0.003412561194890054,0.005073369093257864,-3.530912000417902e-4,0.0014831545640350784,3.3155435513397574e-4,-0.004208803092155403,0.0019797923626381996,-0.004101323935472995,-0.0024770652196186207,0.0025702000289641682,-0.0016906209342220965,9.576434871861765e-4,-8.098917950886467e-4,3.171985530426867e-4,0.0014115161045300684,-7.492097778455183e-4,5.045467936758354e-4,1.4997385178917725e-4,0.0012336793543998377,-8.525908704022636e-5,-1.43306042304439e-4,-0.0020330561354390663,-0.0017574659833994566,7.257435924381717e-4,-6.785961759797404e-5,0.00143802276312849,-9.776600306665075e-4,-3.82855427101097e-4,1.690275561807117e-4,7.540120730727157e-4,2.6276608943144434e-4,-6.407728260303184e-4,2.531637445652383e-4,7.870384977919792e-4,-1.8843667938136274e-4,-5.2668535124754964e-5,-1.337832389734291e-4,-3.9879822565508784e-4,-1.6453426754156207e-4,-6.130914658679948e-4,3.4449243350681606e-4,-2.820989113833083e-4,2.6315980779472944e-4,-4.531463890058661e-4,-4.0754291739107966e-6,-2.552499199482821e-4,2.6316088381915688e-5,2.560920441850139e-4,3.576738931765464e-5,9.457880751321504e-5,-1.40595706459918e-5,2.002823046945467e-4,1.5629548468453852e-4,-8.457797717431105e-5,5.131176742081327e-6,-4.933223748166261e-5,1.9845644685521544e-5,-2.4118543851689786e-5,-6.098378663362813e-5,3.8649073825886785e-6,-8.512274265226784e-6,2.4936649967166602e-17,-3.0357660829594124e-18,2.0925101928970236e-17,-3.729655473350135e-17,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_multiscutellatus_3,0.05437409499009237,-0.05321064596851305,-0.0041435457204394895,-0.024629802534970026,0.00404786742968057,0.01118652995697037,0.006937041339532566,0.0013951296744677702,-2.1809500280406014e-4,0.01072540445378309,0.0036822289324140735,0.0026289243401691814,-4.5875672855501243e-4,-0.008458747351963718,6.464787621581175e-4,0.007532532758288325,-0.0016832263404819236,0.0030581295595413466,0.0010190227948781497,-0.0021446628409172623,-0.0028007474654968044,0.0027366168476136922,-2.931403709977563e-4,-8.962337487189964e-4,0.0013709462042971873,0.0013535149933778785,-0.0021877924293197022,3.353422292797631e-4,4.0522143838693953e-4,-4.740527555205433e-4,4.771056182267e-4,-3.204884053600398e-4,7.579090683435169e-4,-0.0018409372615645985,-9.638627315302042e-4,3.9039660412847906e-5,-6.055166665726078e-4,-1.9658636442924238e-4,2.3887069300333242e-4,-1.3670782542344207e-4,9.713287167271328e-4,-5.038457952209773e-4,-4.715296467060993e-4,3.911234406697819e-5,-1.3035973172488145e-4,5.930601448078999e-5,4.4764826370082464e-5,-4.22970374668049e-4,-3.551492166515798e-4,3.2594335030722304e-4,8.783728941468905e-5,2.4503041599094403e-4,2.1648337392715777e-4,2.1471781052034662e-4,1.4548547921463013e-4,3.257846422892633e-4,8.245302465835727e-5,8.641947432528687e-5,7.293711107754275e-5,-2.1012578903537477e-4,-1.7294163250242364e-4,-8.676392581475211e-5,-9.179587964275632e-5,3.4013504434555935e-5,-5.475754238737292e-5,-6.493178630180613e-5,-3.874871998981998e-5,8.810886552885341e-6,1.3603647425632641e-5,-7.618802660512761e-6,-2.4076064492756233e-17,-6.952446431063297e-18,-5.536207343254107e-18,2.347297703431117e-17,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_picturatus,0.008446075700073047,-0.03558935611900874,-0.013999790577925532,-0.01605415069000991,0.008151431101399275,0.006221530513528014,-0.007004407944986473,-0.002973381424885827,0.006875202737089457,-0.0031801875991858872,-0.002961674074575096,-7.389320128763942e-4,0.0015989266144954904,7.707215093952613e-4,6.567329061879879e-4,0.004009371562964743,4.3932701336997287e-4,-5.934313992171987e-4,3.897095726865016e-4,0.0019440032590380167,2.6419106900033278e-5,4.532287990923273e-4,-4.4442561507104545e-4,-5.008323120396805e-4,6.984536967693529e-4,-3.0691663097830776e-4,-2.559489852059484e-4,-7.057292605381324e-4,6.777055188540953e-4,2.628838975315605e-4,4.964377906222848e-4,2.157221648860383e-4,-7.597726476180045e-5,-6.862600836153209e-4,5.655326650345813e-4,7.080743223151967e-4,-3.312531093012893e-4,2.131096471892029e-4,-6.683265984811745e-4,-1.2363900716909874e-4,-4.3469391152586444e-4,6.779813932511454e-4,-4.8593160053775146e-4,2.636066135597422e-4,-6.984326607432413e-5,-3.910938983374175e-4,1.2712445396525032e-4,-4.486424110196936e-4,-2.1219618432200498e-5,1.2677574517239396e-4,-4.0307259333036084e-4,-4.287998311571879e-4,-1.6932915652984555e-4,9.471747146843852e-5,-2.6660694220658517e-6,3.088322871961227e-4,8.698545987204743e-5,8.416212838018686e-5,-4.142773419658079e-5,8.846372338143265e-5,1.245730867260163e-4,-3.152858891943219e-5,7.223120330835026e-5,-1.1024446373078745e-4,-7.663465282991246e-5,3.0211849006160594e-5,-5.3618291657031954e-5,-5.740420336239976e-6,1.4912466567481978e-6,5.8228498996686574e-5,6.532318089225164e-18,5.220433460517704e-17,-2.984266479766351e-17,-2.0057740190981832e-17,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_statisticus_1,-0.06982728631721499,-0.07248079492580235,0.012375792217004895,-0.025586299445778726,-0.0013059255896193129,0.011863016801881043,-0.005777067024658809,6.570905891040789e-4,-0.0020674588434471146,-0.019356629113024465,-0.0021670390141480056,-0.006714046497798439,0.0026860701982966135,-0.0073123479965560454,-2.9750189267658205e-5,-6.127768464711375e-4,0.002578622664849125,0.003035431114917073,5.589555860857371e-4,7.234061258294842e-4,0.005439796181660048,3.0118710460135857e-4,1.576527243169842e-4,-3.1139792063647416e-4,-0.0016883046119282234,-3.4278392160303145e-5,0.0015388864921164988,9.766614015266903e-4,1.10048879960875e-4,-7.323837321849437e-4,0.001395360834872056,0.0020180897065981505,8.457734133079835e-4,1.71256558560759e-4,-5.19664853637861e-4,-0.0014752432439279419,1.044258724977674e-4,4.182336980267632e-4,-0.0010009903111525063,1.533067328314072e-4,3.187406375492549e-4,-0.0011185833660173814,9.407497581633684e-5,2.9226170020026576e-4,-6.714942870694268e-5,1.7633611420012036e-4,1.1014231090353873e-4,7.604176754643548e-5,8.1052363811674e-5,1.0133251615586359e-4,8.727035977329457e-5,5.413292209437105e-6,-1.5388692523138087e-4,2.0089576523218706e-4,7.981003386081718e-5,5.287631148153315e-5,-9.11116130925102e-6,-2.2785041605715827e-4,3.1119514873836516e-5,3.5743555312645883e-6,3.3061820600373704e-5,-1.1759836045562904e-4,-7.071410220750129e-5,-7.351744629686046e-5,7.581830582089016e-5,-6.579233016682228e-5,-1.6312111326548785e-4,2.104257827683445e-5,1.902131309391758e-5,3.972965519996255e-5,-2.992397996059992e-17,-3.469446951953614e-18,-6.396792817664476e-18,1.1058862159352145e-17,Tropidonophis ,Terrestrial,Asian,unknown
Tropidonophis_truncatus,0.015505180742258639,0.025498447692975195,-0.0011531187936976968,0.02287140058574408,0.008583120861678692,0.012909630515093579,-0.002055065966129609,-0.007464355403621397,2.6737596073772677e-4,0.002248256069133761,0.006998081155311056,0.0011795467789180241,0.006936018718061767,0.002917814280551506,-0.005560052254145167,0.002495254402617307,-4.3837824114111143e-4,0.0018588687725178742,2.0496696699978743e-4,-0.0029738637019132053,4.2129224857298916e-4,-3.982256658906901e-4,8.722187030036302e-4,8.664578528538389e-5,0.0022060979827237684,-4.911848826837179e-5,0.0014560095004920424,-3.455526649287045e-4,0.0016283812241731468,-1.983465559045928e-4,-1.225208691093833e-5,2.2524500664156577e-4,2.8699810648850205e-4,-6.518192591709036e-4,8.242223391528972e-4,2.056816536784794e-5,-5.7688376818699366e-5,-7.943616047615583e-4,-4.335678971099804e-4,-1.8895496558285946e-4,4.994317927855531e-4,4.039251568226317e-4,7.442869844851033e-4,2.1386354992169532e-5,-1.3398692095722208e-4,2.6037552712295387e-5,-5.94533328744145e-5,2.7102468958774734e-4,1.842727002409624e-5,6.132009267970236e-6,9.087967473591553e-5,-4.619053288687288e-5,5.4472142803343765e-5,3.703625336907199e-4,-1.8096055733937932e-4,1.2262630740906958e-4,-1.3777557046179664e-6,2.757698956139315e-4,3.4189444353597436e-4,1.480869418170131e-4,-2.303539550479127e-5,-5.075221995439378e-5,1.683290264017901e-5,1.9160320869990733e-7,-3.784901788284013e-5,8.68211477693734e-5,-3.025164536607436e-5,-2.729848351896465e-5,5.722844397907853e-5,-4.753657701301902e-6,-7.48099499014998e-18,1.7672495411513722e-17,-1.0842021724855044e-17,-2.0599841277224584e-18,Tropidonophis ,Terrestrial,Asian,lizards
Virginia_valeriae_1,-0.048308746495416506,-0.014587912218221635,-0.029221135746560687,0.011713373895921947,-0.02412299585711402,-0.004968929571429636,0.004274717587702104,-0.003138351922627112,0.007158771665742626,0.0035613371357468815,-0.0013368348921676035,-6.261980625656672e-4,-0.003490765244727567,-0.0011092252903628814,-0.004159285763344636,-9.8828694913658e-5,-2.5046060979635066e-4,-0.0032052481470568684,0.0016384980177872523,-4.8138331774190423e-4,-5.691330835487815e-4,2.7076293937610156e-5,-9.554632879403082e-4,8.800768347082504e-4,5.7607932284519216e-5,2.849047876782323e-4,6.698176538595605e-4,0.0015710055175091123,-0.0017937887504887644,0.0013533222325216622,-6.463623794468838e-4,2.228760081480069e-4,-7.035476940462498e-4,-4.21407891992333e-4,-2.458596195469883e-4,4.604079573966098e-4,-3.5705285498434294e-4,6.391139630282368e-4,-1.9130227990194935e-4,-1.0829928428445211e-4,5.233085198993271e-4,-2.364713312973236e-4,1.770820253721753e-4,3.988790612064392e-4,-2.085947542829752e-4,9.322246720539862e-5,-5.67664352587244e-4,-1.7418739435757125e-4,-1.8035118722444735e-4,4.1688707432573226e-4,-1.4227911713550332e-4,-2.7541948285529346e-4,4.056427078956528e-4,9.509902112802291e-5,-2.53082694537875e-4,6.015502749625017e-5,-1.7555397736334624e-4,-9.535960953142104e-5,3.697002522248577e-5,-1.4599687302093562e-5,3.905068647904234e-5,1.86009465641383e-5,2.9748911095286686e-5,7.114024182206316e-5,-3.1036921305087036e-5,5.954877662019581e-5,-8.731703447366189e-6,7.910584965112662e-6,7.098314026122933e-5,-2.746212115277221e-5,-5.561957144850638e-17,-3.2742905609062234e-17,4.445228907190568e-18,-1.235990476633475e-17,Virginia,Burrowing,American,annelids
Xenochrophis_bellula,-0.03624701958046633,-0.003902515740046723,-0.009884337919225456,-0.009772913934593582,-0.004374508664471413,0.026343731416241266,0.0021454734747362626,0.011354101440881779,-0.009956007254958429,0.007295272804162705,-0.001063230461074271,0.0024074954334925972,0.0019127304560827066,-0.0034858711409392817,0.003874408236064409,-0.0030470633512160224,-0.0024682203623607787,3.1374168161168715e-4,0.0029136859361292835,-4.330962020367546e-4,0.002604074520725616,-1.1061912136053448e-4,0.0015180756608419513,-0.0010893541734338333,2.911014460830001e-4,2.0642506707755465e-4,5.574823689944103e-4,-6.01006332107317e-4,0.002378829144115715,-0.0010439339861372625,2.167175000815629e-5,5.954309552567002e-4,-2.1084956373356782e-4,0.0013020059407508108,3.532020265566542e-4,2.4190623320618262e-4,5.176859928254113e-4,0.0013258645710139067,7.574149471412752e-4,7.74775890593085e-4,3.371674462154376e-4,5.893590030721964e-4,0.0011071915511717872,4.342205873982948e-5,8.074356474310352e-4,-3.556124360670813e-4,1.270717052822887e-4,6.197411633969579e-4,-4.716172621131065e-4,5.269980234496676e-4,-5.088892609975481e-4,-5.484016413635751e-4,3.9519357824664903e-4,-4.197438373740397e-5,6.345446355800666e-5,2.1242383566956913e-4,-9.490293139696631e-5,-6.116051351634489e-5,1.0477919845059861e-4,5.765212005087988e-6,1.2540211157658623e-4,6.71376144964048e-5,-7.172645381826306e-5,-1.02930148307674e-4,-7.614373096268977e-5,-1.6262100086899368e-4,1.0183304232649353e-4,-4.180947342259633e-5,2.587363355294241e-5,-2.9522305870714735e-5,-2.7647155398380363e-18,1.3064636178450328e-17,-1.496198998029996e-17,9.812029660993815e-18,Xenochrophis,Semiaquatic,Asian,generalist
Xenochrophis_cerasogaster,0.1244486561923926,0.02083210617463129,0.009760819217564371,8.895004483695684e-4,-0.020957814587049473,0.008313288227364705,-0.006941647721991597,3.32162378346158e-4,-0.00154960301659192,-0.0022765175939291984,1.85353815012196e-4,-4.094647104801547e-4,0.005289003142465749,-0.0033751075597527754,4.951618325478015e-4,0.0014587034127645396,8.082092942835826e-4,0.0021576744674055874,0.00168576594778895,7.908256902587734e-4,-0.0013965001284019683,-8.865842299100684e-4,-0.002124274773024321,0.0040368740849152296,-0.001211153087552862,2.7962167659662364e-4,-0.0012242982010067024,-3.4029883876191425e-4,-0.0012580510557350872,-0.0018739336670154279,4.5182648340691975e-4,-5.534799880713413e-4,4.182373325564856e-4,6.943241597894556e-4,0.0014695717661078072,0.0011011010298319262,6.581864409625385e-4,4.998131927772208e-4,0.0014445349977905433,2.0299716211128903e-4,-3.9046451289235e-4,-6.571357247256004e-5,-5.008436296777165e-4,-1.2423615631281882e-4,2.5571338441030575e-5,-1.84948557764207e-4,4.578169871773542e-4,-3.870405973802945e-4,2.0017047139382236e-5,4.080270332867107e-5,3.656997114438881e-4,-5.112943243235712e-4,-1.636504036144576e-4,3.4869495297541373e-4,-8.886251583767996e-5,4.129448765769414e-4,4.0827716844778206e-5,4.135813296070193e-6,-9.452914533522182e-5,1.448302877166414e-4,-1.6645626264327317e-5,4.9152848718122806e-5,9.040046779286437e-5,1.494203983783811e-4,-2.520761401518458e-5,-1.2511460133014248e-4,-4.391747949448484e-5,1.4374278438109532e-5,-1.1066963041810908e-5,-7.041114904161286e-5,-1.496198998029996e-17,2.949029909160572e-17,3.469446951953614e-18,-3.469446951953614e-18,Xenochrophis,Aquatic,Asian,aquatic gen
Xenochrophis_maculatus,0.08717801409978704,-0.07011136736429742,-0.023864753137998043,0.008810461862471529,0.006570106185574588,-0.006494442537682291,3.3892003274077265e-5,-9.053386581237564e-4,-0.002786253294084783,0.0013939005680153392,0.007418357100198559,-0.003008032323549813,-2.761491890653453e-4,-9.775697366455375e-4,-0.001843867581542407,6.826646963985102e-4,9.846919047905838e-4,0.0020601617553152136,0.0043993096062425385,1.402279662409875e-4,7.890217268775859e-4,0.0012074194487247465,-0.004655821710333405,5.396950627811554e-4,-0.00302030020288327,8.399924888514761e-4,-0.0016921914360311671,-8.412407965781065e-4,6.354621668931711e-4,-1.3390933258971774e-4,-1.3629290953286882e-5,4.420388103269784e-4,-4.1809157679661226e-4,-0.0016656014816970935,-9.22766259014976e-4,-2.6554165083180587e-4,-4.2704262011347195e-4,6.038485120072456e-4,-3.824769252726418e-4,9.422450902655276e-4,-1.9199059893406566e-4,5.530354099793791e-4,2.4528708009314106e-4,-1.1171528266380151e-4,2.4279111191965292e-5,1.4233961972185468e-4,1.9938331222864856e-4,-5.030744387122675e-5,-1.1475858275682496e-4,6.855020089878555e-5,2.2204868844704975e-4,-2.137037858074862e-4,-3.0009358123346216e-4,-2.8228873142589165e-4,-1.1909645212920524e-4,-3.3759910010149605e-4,-3.593104888747628e-4,-1.910222447637094e-4,3.6895106241316e-4,-1.9154094685358932e-5,1.4050701682196353e-4,1.3703312781195576e-4,-9.01422990578208e-5,-1.1059847146437102e-4,-6.075630969527e-5,1.535529529846688e-4,-2.419886752520618e-5,1.2407576005187454e-4,-5.1106778191295455e-5,-1.8146355333341566e-5,-3.957337929572091e-18,-3.165870343657673e-17,-1.9949319973733282e-17,2.439454888092385e-17,Xenochrophis,Semiaquatic,Asian,generalist
Xenochrophis_trianguligerus_1,-0.029400700901239012,-0.034135021953223516,-0.011261511633526634,-0.020916691445187333,0.019517284167753668,-0.004302573789036139,-0.005365785298810076,-0.00418118274034095,0.008753865815251042,-5.825007489587929e-4,0.0018567274856347079,6.899765884716096e-4,-0.002233151061966107,3.3309284631831e-4,0.005908029409031306,0.0042318467879708995,5.015213722533619e-4,-0.002107606010483113,9.010681546393362e-4,-3.273291351340788e-4,-8.618104360477199e-4,-0.001149109945115296,-0.0011899224812717797,-0.0010335678391339375,-9.827666413367363e-5,-6.028650818138402e-4,3.04381070112015e-4,-4.4772433656415094e-4,-0.0014382313574488467,-2.7918652988576315e-4,-4.7718510459702677e-4,2.1226925363049417e-4,5.062035331416347e-4,2.5603791878191473e-4,-4.95029563895993e-4,-2.1000425292984077e-4,-4.3503450890745735e-4,-5.117566761188648e-4,5.163197028268618e-5,-3.5971160729290246e-4,-4.028725415350045e-4,4.563037439971931e-4,6.877839627389176e-4,4.757135301420342e-5,2.0825706162184396e-4,-8.07961488498167e-5,1.014298826034261e-4,3.840290878370019e-5,-2.0931710675417222e-4,-3.2350597001387107e-4,-8.862285155990235e-5,-1.6917477181447975e-5,-3.155962904046382e-4,4.0455016081619944e-4,-1.0537113597884379e-5,1.861922651282366e-4,1.3235970056450536e-4,-5.206482805264885e-5,-5.722731196599782e-5,2.643794331848582e-4,2.88442315204843e-5,-7.814139616525271e-5,8.323621577393647e-5,4.760239026178789e-6,1.335818256995231e-5,-1.904713038170441e-5,7.367895583282108e-5,2.561403354719184e-6,4.072157985737725e-5,2.2544655951705597e-5,-3.5128150388530344e-17,-1.3010426069826053e-17,-1.0299920638612292e-17,1.5287250632045613e-17,Xenochrophis,Aquatic,Asian,generalist
Xenochrophis_trianguligerus_2,-0.03790682988929025,-0.038441061971423655,-0.021894868858199322,-0.011995992437745948,0.011488026667540998,6.93635152499141e-6,-0.006332951718533889,-0.009947792127660253,0.007357220776795208,0.014885452914630051,-0.0016406598046486431,0.0030421378853021847,0.002030249074426331,0.0030078045607235394,5.118915190258126e-4,-0.0019587068672605725,2.995190313816134e-4,-0.001299257105287258,-0.0014117616863431174,0.0014243315885523714,-0.0016440071476642492,6.683978105567642e-4,-0.001117446633172882,6.520282182072953e-5,0.0011030487414557743,-2.5277115315193053e-4,-8.954179029731748e-4,0.0016885200015948753,-6.629406334428356e-4,-0.0017306228916768353,8.434501318181123e-4,4.220158117808878e-4,-7.181686643184819e-4,8.875356529965122e-4,-2.119585449596639e-4,-0.0011843961181644603,-7.542698210330947e-4,-9.4362612414088e-4,2.4042408127639592e-5,4.0351696138781693e-4,8.755192984113044e-4,-5.314547188904979e-4,4.167993826993464e-4,-8.261389540047191e-4,-2.6388173488726757e-4,-7.940902523229825e-4,-1.2245728609876932e-4,2.584478975631234e-5,2.3209852087080214e-4,-1.7799959509057694e-6,-4.759165405427362e-5,-1.05274560395066e-4,-8.129139604111596e-5,2.0254450109579873e-4,-1.3723269676106415e-5,2.374848415370159e-6,2.380399343745034e-4,1.0620693906524361e-4,3.206093717945935e-5,-1.5579688806732523e-4,-8.490155685184617e-5,2.2634844596087592e-4,-6.1975006593586925e-6,1.352857665356826e-4,-3.15307437017394e-5,-1.5684320606994533e-5,-4.84987477096901e-5,-5.472818972553225e-5,-2.1248899209589897e-5,2.4665980632202796e-5,3.469446951953614e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-1.8431436932253575e-18,Xenochrophis,Aquatic,Asian,generalist
